-3.84591,-3.17999,0.0799965,-1.58504e-08,-4.48304e-09,0.29776,0.954641
-3.80255,-3.15008,0.0799965,-6.56829e-11,4.6347e-10,0.296914,0.954904
-3.75917,-3.12016,0.0799965,-2.40764e-08,-7.21922e-09,0.298277,0.954479
-3.71589,-3.09011,0.0799965,-1.60074e-08,-4.24412e-09,0.298423,0.954434
-3.67247,-3.06035,0.0799965,-7.5739e-08,-2.39144e-08,0.293183,0.956056
-3.6288,-3.03089,0.0799965,-1.8164e-08,-6.48092e-09,0.291064,0.956703
-3.58507,-3.00161,0.0799965,-1.74642e-08,-4.8092e-09,0.290196,0.956967
-3.54125,-2.97247,0.0799965,-1.42587e-08,-6.63782e-09,0.28736,0.957823
-3.49723,-2.94368,0.0799965,1.28578e-08,1.37517e-08,0.283402,0.959001
-3.45298,-2.91526,0.0799965,-3.80101e-08,-2.18063e-08,0.279439,0.960163
-3.40858,-2.88713,0.0799965,-6.38531e-09,-1.0128e-09,0.27739,0.960757
-3.36408,-2.8591,0.0799965,-1.5346e-08,-3.94574e-09,0.277369,0.960763
-3.3196,-2.83106,0.0799965,-1.10464e-08,-2.72446e-09,0.278104,0.960551
-3.27514,-2.80295,0.0799964,1.27343e-08,5.12966e-09,0.276172,0.961108
-3.23049,-2.7753,0.0799964,4.93834e-08,9.73704e-09,0.270494,0.962722
-3.18555,-2.74825,0.0799965,3.00175e-08,1.45677e-09,0.263509,0.964657
-3.1402,-2.72192,0.0799965,-2.85672e-08,-4.63789e-09,0.255356,0.966847
-3.09446,-2.69642,0.0799965,2.74426e-08,2.18371e-09,0.247704,0.968836
-3.04778,-2.67124,0.0799965,-2.52172e-08,-1.03557e-08,0.239967,0.970781
-2.99889,-2.6461,0.0799965,-5.40592e-08,-1.03242e-08,0.230435,0.973088
-2.94983,-2.62148,0.0799965,-3.32913e-08,-7.43374e-09,0.230838,0.972992
-2.90069,-2.5969,0.0799965,-2.03009e-08,-6.64542e-09,0.228404,0.973566
-2.85149,-2.57255,0.0799965,-3.051e-08,-6.66859e-09,0.227541,0.973769
-2.80231,-2.54822,0.0799964,-3.91396e-09,-1.41944e-10,0.228497,0.973545
-2.75325,-2.52367,0.0799964,1.20281e-09,5.64783e-10,0.23147,0.972842
-2.70427,-2.49893,0.0799965,-2.65773e-08,-5.86171e-09,0.232077,0.972697
-2.65532,-2.47417,0.0799965,5.75956e-10,6.38813e-10,0.231317,0.972878
-2.6063,-2.44951,0.0799965,-5.25474e-10,3.34547e-10,0.230808,0.972999
-2.55727,-2.42486,0.0799965,7.90345e-10,5.82939e-10,0.230943,0.972967
-2.50828,-2.40019,0.0799965,6.91828e-10,6.41873e-10,0.231381,0.972863
-2.45933,-2.37533,0.0799964,2.1229e-09,1.02243e-09,0.234381,0.972145
-2.41061,-2.35009,0.0799964,2.15501e-08,1.04205e-09,0.239002,0.971019
-2.36208,-2.32449,0.0799965,-3.40908e-09,-6.44865e-10,0.241007,0.970523
-2.3136,-2.29878,0.0799965,-6.17143e-09,-3.41476e-09,0.240698,0.9706
-2.26506,-2.27326,0.0799965,-4.49202e-09,2.64813e-09,0.238334,0.971183
-2.2164,-2.24787,0.0799965,-1.47369e-08,-3.12871e-09,0.237812,0.971311
-2.16777,-2.2225,0.0799965,-1.57086e-08,-3.3784e-09,0.238634,0.97111
-2.11919,-2.19699,0.0799965,-1.23532e-08,-2.48452e-09,0.24064,0.970614
-2.07072,-2.17127,0.0799964,-5.73851e-09,3.11278e-10,0.239783,0.970826
-2.02207,-2.14596,0.0799965,-2.86203e-08,-8.44142e-09,0.235236,0.971938
-1.97322,-2.12103,0.0799965,-3.34803e-08,-1.56457e-08,0.232107,0.97269
-1.92428,-2.09632,0.0799965,-1.98904e-08,-4.24211e-09,0.23092,0.972973
-1.87525,-2.07171,0.0799965,-4.24133e-08,-9.99204e-09,0.2304,0.973096
-1.82623,-2.04707,0.0799965,-1.20762e-08,-2.12618e-09,0.230579,0.973054
-1.77715,-2.02254,0.0799965,-5.36523e-09,1.40542e-09,0.228361,0.973577
-1.72797,-1.9983,0.0799965,-3.80857e-09,5.75543e-09,0.225245,0.974302
-1.67866,-1.97429,0.0799965,-2.15943e-09,3.69106e-11,0.223691,0.97466
-1.62928,-1.9505,0.0799965,-1.91575e-08,-5.34267e-09,0.220908,0.975295
-1.57975,-1.92703,0.0799965,-9.32755e-09,4.51587e-11,0.21791,0.975969
-1.5301,-1.9038,0.0799965,-9.8799e-09,7.10171e-11,0.215771,0.976444
-1.48038,-1.88066,0.0799965,-5.43829e-08,-1.16039e-08,0.216704,0.976237
-1.43067,-1.85771,0.0799964,3.93686e-08,2.99478e-09,0.211584,0.97736
-1.38076,-1.83526,0.0799965,-8.13358e-09,3.4786e-10,0.208274,0.978071
-1.33073,-1.81304,0.0799965,-2.85473e-08,-5.75765e-09,0.206882,0.978366
-1.28071,-1.79087,0.0799965,-2.88464e-08,-5.63489e-09,0.207341,0.978269
-1.23068,-1.76867,0.0799965,-3.23321e-08,-6.37387e-09,0.207339,0.978269
-1.1807,-1.74635,0.0799965,-2.34992e-08,-5.16196e-09,0.209657,0.977775
-1.13081,-1.72391,0.0799965,-2.70346e-08,-1.20417e-08,0.208456,0.978032
-1.0808,-1.70174,0.0799965,-3.50305e-08,-6.81324e-09,0.205967,0.978559
-1.0307,-1.67972,0.0799965,-3.24795e-08,-6.32873e-09,0.205021,0.978758
-0.980608,-1.65777,0.0799965,-2.96822e-08,-5.74086e-09,0.205,0.978762
-0.930385,-1.63619,0.0799965,1.85358e-08,-2.0926e-09,0.197706,0.980261
-0.879934,-1.61528,0.0799965,-2.03903e-08,-5.98748e-09,0.192457,0.981305
-0.829268,-1.59484,0.0799965,-7.16761e-08,-1.31913e-08,0.189187,0.981941
-0.77864,-1.57449,0.0799964,-2.90642e-08,-6.96316e-09,0.190756,0.981638
-0.727983,-1.55395,0.0799964,-3.04953e-08,-4.55163e-09,0.192007,0.981394
-0.677432,-1.53329,0.0799965,-2.87472e-08,-5.92975e-09,0.193822,0.981037
-0.626907,-1.51256,0.0799965,-6.03649e-09,7.15104e-09,0.19172,0.98145
-0.576257,-1.49213,0.0799964,-2.79148e-08,-5.75058e-09,0.190235,0.981739
-0.525654,-1.4716,0.0799964,-1.17946e-08,-2.56037e-09,0.192823,0.981234
-0.475189,-1.45069,0.0799964,-5.6607e-08,-1.27143e-08,0.19754,0.980295
-0.424859,-1.42954,0.0799965,5.22952e-08,1.10128e-08,0.197592,0.980284
-0.374554,-1.40841,0.0799965,5.07148e-08,1.06992e-08,0.197599,0.980283
-0.324258,-1.38731,0.0799965,-2.91134e-09,1.8969e-08,0.195114,0.980781
-0.273889,-1.36685,0.0799965,-2.39765e-09,-5.56434e-09,0.186764,0.982405
-0.223233,-1.34734,0.0799965,-1.61475e-08,-9.54598e-09,0.177125,0.984188
-0.172219,-1.32873,0.0799965,-2.05197e-08,-1.90579e-09,0.171431,0.985196
-0.121094,-1.31046,0.0799964,-3.25072e-08,-4.22636e-09,0.171133,0.985248
-0.0700221,-1.29212,0.0799965,-2.34834e-08,-5.42211e-09,0.170796,0.985306
-0.0188887,-1.2741,0.0799964,3.45095e-08,-1.69681e-10,0.165919,0.986139
0.0323168,-1.25683,0.0799965,-1.65338e-08,-8.92084e-09,0.156555,0.987669
0.0838612,-1.24029,0.0799965,-2.18878e-08,-5.96602e-09,0.152421,0.988316
0.135467,-1.22428,0.0799965,-2.04302e-09,4.68579e-09,0.146117,0.989267
0.187218,-1.20905,0.0799965,-2.71945e-08,2.01552e-08,0.137998,0.990433
0.239179,-1.19471,0.0799965,-2.01042e-08,-7.93585e-09,0.129257,0.991611
0.291265,-1.18121,0.0799965,7.41342e-09,-5.62686e-09,0.123395,0.992358
0.343466,-1.16837,0.0799965,-7.30338e-09,-8.62065e-09,0.116636,0.993175
0.395718,-1.15627,0.0799965,-1.23319e-08,-7.73354e-09,0.109527,0.993984
0.44806,-1.14496,0.0799965,-2.5893e-08,-6.40945e-09,0.101758,0.994809
0.500438,-1.13456,0.0799965,-3.02288e-08,-1.17407e-08,0.0928923,0.995676
0.552838,-1.12514,0.0799965,-2.76863e-08,-8.66211e-09,0.0836804,0.996493
0.605296,-1.11673,0.0799965,-2.55469e-08,-8.37618e-09,0.074356,0.997232
0.657782,-1.10931,0.0799965,-3.02757e-08,-5.94931e-09,0.065464,0.997855
0.710239,-1.10283,0.0799965,-3.50427e-08,-9.13708e-09,0.0568173,0.998385
0.762803,-1.09726,0.0799965,-3.75837e-08,-8.18946e-09,0.0481682,0.998839
0.815617,-1.09229,0.0799965,-8.21311e-08,-7.78729e-09,0.0456621,0.998957
0.868458,-1.08772,0.0799965,-2.11197e-08,-5.95577e-09,0.0397793,0.999208
0.921255,-1.08371,0.0799964,-4.00794e-08,-6.53804e-10,0.0372696,0.999305
0.974212,-1.07978,0.0799965,-4.94462e-08,-1.37017e-09,0.0368306,0.999322
1.0277,-1.07583,0.0799965,-4.98418e-08,-1.32519e-09,0.0368234,0.999322
1.08066,-1.07193,0.0799965,-5.07331e-08,-1.34331e-09,0.0368166,0.999322
1.13414,-1.06801,0.0799964,-5.92251e-08,-2.19506e-09,0.036175,0.999345
1.1871,-1.06423,0.0799964,-7.10058e-08,-1.47812e-09,0.0347102,0.999397
1.23981,-1.06067,0.0799965,-6.76263e-08,9.19518e-10,0.0326246,0.999468
1.29251,-1.05735,0.0799965,-1.68498e-08,3.11074e-11,0.0301736,0.999545
1.34521,-1.05429,0.0799965,-8.84587e-09,3.85834e-10,0.0276683,0.999617
1.39791,-1.05145,0.0799965,4.41408e-09,8.92495e-10,0.0259114,0.999664
1.45061,-1.04878,0.0799965,1.38446e-08,8.08836e-10,0.0246183,0.999697
1.5033,-1.04623,0.0799965,6.54986e-09,7.69846e-10,0.0231272,0.999733
1.55597,-1.04391,0.0799965,3.34335e-09,6.00306e-10,0.0207395,0.999785
1.60867,-1.0418,0.0799965,2.76462e-09,3.55722e-10,0.0190569,0.999818
1.66134,-1.03987,0.0799965,-4.57275e-09,1.03128e-10,0.0173624,0.999849
1.71403,-1.0381,0.0799965,-3.77794e-09,4.01914e-10,0.0161361,0.99987
1.76671,-1.03644,0.0799965,-1.97291e-09,4.25544e-10,0.015145,0.999885
1.81938,-1.03488,0.0799965,3.09936e-09,4.96124e-10,0.0141443,0.9999
1.87207,-1.03346,0.0799965,4.22307e-09,5.37546e-10,0.0125403,0.999921
1.92473,-1.03215,0.0799965,1.5619e-08,6.51037e-10,0.0121968,0.999926
1.97739,-1.03089,0.0799965,1.48759e-08,6.45675e-10,0.0114443,0.999935
2.03004,-1.02973,0.0799965,9.6179e-09,2.95829e-10,0.0102743,0.999947
2.08268,-1.02872,0.0799965,4.56796e-09,4.88077e-10,0.00869205,0.999962
2.13532,-1.02787,0.0799965,-1.25674e-09,3.83105e-10,0.00711393,0.999975
2.18794,-1.02716,0.0799965,-7.16993e-10,4.50085e-10,0.00621276,0.999981
2.24057,-1.02654,0.0799965,-9.52121e-10,4.48159e-10,0.00532015,0.999986
2.2932,-1.02602,0.0799965,-1.4301e-09,5.25202e-10,0.00421873,0.999991
2.34581,-1.02565,0.0799965,2.80756e-09,6.69493e-10,0.00270032,0.999996
2.39842,-1.02543,0.0799965,8.05983e-09,5.5284e-10,0.00118766,0.999999
2.45101,-1.02534,0.0799965,1.67596e-08,4.62571e-10,0.000352113,1
2.5036,-1.02533,0.0799965,2.1321e-08,4.47237e-10,-3.5565e-05,1
2.5562,-1.02534,0.0799965,1.82814e-08,4.60269e-10,-0.000201363,1
2.60879,-1.02536,0.0799965,1.30369e-08,4.5926e-10,-0.000367089,1
2.66138,-1.0254,0.0799965,8.68946e-09,4.62248e-10,-0.000367274,1
2.71398,-1.02544,0.0799965,5.66763e-09,4.63861e-10,-0.000367172,1
2.76656,-1.02549,0.0799965,2.83729e-09,4.74824e-10,-0.000793929,1
2.81949,-1.0256,0.0799965,3.04972e-10,2.9748e-10,-0.00172632,0.999999
2.87207,-1.02595,0.0799965,1.91708e-09,-2.8916e-09,-0.0050064,0.999987
2.92463,-1.02668,0.0799965,2.24373e-08,2.37255e-09,-0.00904082,0.999959
2.97718,-1.02778,0.0799965,5.04103e-08,-2.70558e-09,-0.0118173,0.99993
3.02972,-1.02915,0.0799965,1.02469e-07,-3.60092e-09,-0.0141765,0.9999
3.08224,-1.03074,0.0799965,1.03058e-07,-3.04763e-09,-0.0161217,0.99987
3.13475,-1.03251,0.0799965,1.13799e-07,-2.53834e-09,-0.0176511,0.999844
3.18726,-1.03445,0.0799965,5.82822e-08,1.61047e-11,-0.019199,0.999816
3.23975,-1.03651,0.0799965,6.07175e-08,-2.27662e-09,-0.020104,0.999798
3.29224,-1.03865,0.0799965,6.56909e-08,-8.31388e-10,-0.0205722,0.999788
3.34472,-1.04082,0.0799965,7.32092e-08,-1.03781e-09,-0.0208163,0.999783
3.3972,-1.04302,0.0799965,1.3062e-07,-2.28936e-09,-0.0210611,0.999778
3.44967,-1.04527,0.0799964,3.11455e-07,-6.26304e-09,-0.0219948,0.999758
3.50213,-1.04763,0.0799964,2.60157e-07,-3.19674e-09,-0.0229473,0.999737
3.55458,-1.05011,0.0799964,2.41599e-07,-2.88647e-09,-0.0244165,0.999702
3.60701,-1.05275,0.0799963,2.42182e-07,1.88823e-09,-0.0256868,0.99967
3.65946,-1.05547,0.0799963,7.84281e-08,-1.54976e-09,-0.0260195,0.999661
3.71189,-1.0582,0.0799963,1.05456e-07,-2.25774e-09,-0.0260292,0.999661
3.76433,-1.06093,0.0799963,1.05001e-07,-2.24656e-09,-0.0260357,0.999661
3.81678,-1.06367,0.0799963,8.2854e-08,-1.6702e-09,-0.0260421,0.999661
3.86923,-1.0664,0.0799963,2.65517e-07,-2.18012e-08,-0.0258172,0.999667
3.92168,-1.06907,0.0799964,3.3679e-07,-7.77604e-09,-0.025141,0.999684
3.97415,-1.07168,0.0799965,1.33127e-07,-2.95691e-09,-0.024489,0.9997
4.02662,-1.07419,0.0799965,1.27834e-07,-2.53429e-09,-0.023148,0.999732
4.07911,-1.07656,0.0799965,7.04851e-08,-1.13442e-09,-0.0218293,0.999762
4.1316,-1.0788,0.0799965,4.80997e-08,-5.82395e-10,-0.0207478,0.999785
4.1841,-1.08095,0.0799965,4.36392e-08,-4.25808e-10,-0.0201183,0.999798
4.2366,-1.08307,0.0799965,3.75897e-08,-2.8305e-10,-0.0201164,0.999798
4.2891,-1.08518,0.0799965,3.90062e-08,-3.13778e-10,-0.0201448,0.999797
4.3416,-1.0873,0.0799965,4.35867e-08,-4.09769e-10,-0.0201549,0.999797
4.39443,-1.08942,0.0799965,7.06401e-08,1.85294e-09,-0.0192208,0.999815
4.44698,-1.09119,0.0799965,4.20967e-08,-1.14826e-08,-0.0145013,0.999895
4.49959,-1.09248,0.0799965,4.70688e-08,1.01624e-08,-0.00994229,0.999951
4.55225,-1.09324,0.0799965,5.78743e-08,4.9835e-09,-0.00399672,0.999992
4.60515,-1.09343,0.0799965,2.4568e-08,7.06042e-10,-0.000702529,1
4.65778,-1.09337,0.0799965,2.91468e-08,-2.32753e-09,0.00216675,0.999998
4.71039,-1.09295,0.0799965,4.1603e-08,-2.56548e-09,0.00589046,0.999983
4.76303,-1.09216,0.0799965,6.05533e-08,-1.76427e-09,0.00918429,0.999958
4.81566,-1.0911,0.0799965,6.67842e-08,1.19533e-09,0.0110188,0.999939
4.8683,-1.08987,0.0799965,1.11176e-07,1.89142e-09,0.0124108,0.999923
4.92094,-1.08851,0.0799965,1.14609e-07,2.1118e-09,0.0135856,0.999908
4.97357,-1.08708,0.0799965,1.11587e-07,2.03813e-09,0.0135978,0.999908
5.02621,-1.08564,0.0799965,1.11594e-07,2.03888e-09,0.0135992,0.999908
5.07882,-1.08424,0.0799965,1.05451e-07,1.89853e-09,0.0129634,0.999916
5.13143,-1.08292,0.0799965,9.78527e-08,1.70223e-09,0.0118794,0.999929
5.18426,-1.08169,0.0799965,5.84529e-08,1.6467e-08,0.0127307,0.999919
5.23687,-1.07998,0.0799965,1.07625e-07,2.33557e-09,0.0197911,0.999804
5.28945,-1.07748,0.0799965,1.58274e-07,3.6996e-09,0.0276124,0.999619
5.34198,-1.0743,0.0799964,1.00731e-07,3.64769e-09,0.0313363,0.999509
5.3945,-1.07089,0.0799964,1.03585e-07,4.02617e-09,0.0341136,0.999418
5.44699,-1.06711,0.0799963,7.03968e-08,3.13664e-09,0.0375594,0.999294
5.49946,-1.06299,0.0799963,6.13653e-08,2.99475e-09,0.0407655,0.999169
5.55188,-1.05839,0.0799964,3.87489e-07,7.31777e-09,0.0474208,0.998875
5.60424,-1.05314,0.0799965,1.03371e-07,5.80317e-09,0.0513727,0.99868
5.65656,-1.04752,0.0799963,2.07086e-07,1.22032e-08,0.0564817,0.998404
5.7088,-1.04119,0.0799963,2.49008e-07,1.65664e-08,0.0644055,0.997924
5.76091,-1.03387,0.0799964,-9.89178e-08,-5.30061e-09,0.0746854,0.997207
5.81288,-1.02556,0.0799964,-9.09849e-08,-5.58909e-09,0.0836619,0.996494
5.8646,-1.01624,0.0799965,1.48537e-07,1.30798e-08,0.0949434,0.995483
5.91619,-1.0058,0.0799965,1.00185e-07,1.9789e-08,0.102215,0.994762
5.96767,-0.994902,0.0799964,3.68371e-08,2.88273e-09,0.10696,0.994263
6.01903,-0.983287,0.0799964,4.42939e-08,4.19133e-09,0.114961,0.99337
6.07023,-0.970935,0.0799964,2.42923e-08,2.20656e-09,0.121128,0.992637
6.12132,-0.958352,0.0799965,-1.28311e-08,-1.79612e-09,0.119002,0.992894
6.17243,-0.946044,0.0799965,-4.95615e-09,-1.32132e-09,0.116795,0.993156
6.22356,-0.933893,0.0799964,-3.90745e-08,-5.17892e-09,0.11771,0.993048
6.27464,-0.921207,0.0799965,-4.70463e-08,-6.79204e-09,0.125139,0.992139
6.32545,-0.907778,0.0799965,-5.16132e-08,-8.0934e-09,0.132568,0.991174
6.37623,-0.893898,0.0799965,1.25973e-07,1.8497e-08,0.133071,0.991107
6.42694,-0.879885,0.0799964,3.08448e-08,3.48132e-09,0.137169,0.990548
6.47747,-0.865306,0.0799965,1.04057e-07,1.50381e-08,0.141204,0.98998
6.52801,-0.850684,0.0799965,-2.38798e-09,7.21271e-10,0.139281,0.990253
6.57848,-0.835879,0.0799964,3.48285e-08,4.55275e-09,0.145373,0.989377
6.62886,-0.820766,0.0799965,4.02112e-08,6.41501e-09,0.144577,0.989494
6.67928,-0.805664,0.0799964,-4.61765e-09,-1.19221e-09,0.146352,0.989233
6.7296,-0.790243,0.0799965,-6.06507e-08,-1.01844e-08,0.150422,0.988622
6.77973,-0.774322,0.0799965,-6.80004e-08,-1.20166e-08,0.155927,0.987769
6.82974,-0.75785,0.0799965,-8.29059e-08,-1.57408e-08,0.160883,0.986973
6.87963,-0.741233,0.0799965,-3.49745e-09,3.7142e-10,0.159118,0.98726
6.92961,-0.724737,0.0799965,-5.40677e-09,-4.13916e-10,0.158575,0.987347
6.97958,-0.708258,0.0799965,-3.11037e-09,-2.16599e-10,0.158889,0.987296
7.02944,-0.691559,0.0799964,6.35044e-09,4.39123e-10,0.16283,0.986654
7.07925,-0.674419,0.0799964,9.13736e-09,1.10512e-09,0.167089,0.985942
7.12882,-0.65681,0.0799964,-4.27705e-09,-4.23281e-09,0.172611,0.98499
7.17818,-0.638611,0.0799965,-7.50118e-08,-1.57518e-08,0.17908,0.983835
7.2273,-0.619757,0.0799965,5.5484e-08,1.12609e-08,0.184392,0.982853
7.27625,-0.60044,0.0799964,3.23781e-08,5.89211e-09,0.189455,0.981889
7.32499,-0.580564,0.0799964,3.64974e-08,6.95722e-09,0.195345,0.980735
7.37355,-0.560234,0.0799964,2.53717e-08,5.00455e-09,0.198734,0.980053
7.42196,-0.539511,0.0799964,3.23674e-08,4.70513e-09,0.203253,0.979126
7.47017,-0.518352,0.0799965,3.38865e-09,1.26054e-08,0.205722,0.978611
7.51838,-0.497181,0.0799965,-4.57278e-08,-9.07818e-09,0.204927,0.978777
7.56662,-0.476095,0.0799965,-4.69546e-08,-9.28684e-09,0.204064,0.978958
7.61488,-0.45501,0.0799965,-5.58253e-08,-1.12372e-08,0.20518,0.978724
7.66308,-0.433764,0.0799964,-2.1558e-09,-2.67313e-10,0.207482,0.978239
7.71117,-0.412241,0.0799964,-3.82644e-08,-8.92581e-09,0.209971,0.977708
7.75908,-0.390361,0.0799964,2.9707e-08,6.67802e-09,0.215195,0.976571
7.80684,-0.368108,0.0799965,-3.3127e-08,-7.24396e-09,0.217359,0.976092
7.85454,-0.345838,0.0799965,-5.73624e-09,-7.72019e-10,0.215645,0.976472
7.90228,-0.323721,0.0799965,-1.2607e-08,-2.31344e-09,0.215034,0.976607
7.95004,-0.301616,0.0799965,-1.93789e-08,-3.5512e-09,0.21549,0.976506
7.99778,-0.279385,0.0799964,-7.26843e-08,-1.56775e-08,0.216913,0.976191
8.04543,-0.257109,0.0799965,-6.16918e-08,-1.32375e-08,0.216918,0.97619
8.09316,-0.234882,0.0799965,-5.04674e-09,-6.16653e-10,0.215191,0.976572
8.14092,-0.212822,0.0799965,-6.52113e-09,-9.53327e-10,0.214181,0.976794
8.18871,-0.190832,0.0799965,-3.22743e-09,-3.27482e-10,0.213762,0.976886
8.23655,-0.168845,0.0799965,-1.88955e-09,6.40333e-11,0.213763,0.976886
8.28434,-0.146937,0.0799965,1.46096e-09,7.86361e-10,0.212527,0.977155
8.33224,-0.125418,0.0799965,1.62477e-08,-3.50082e-09,0.205487,0.97866
8.38037,-0.104536,0.0799965,-4.07507e-09,2.68272e-13,0.201509,0.979487
8.4286,-0.0838947,0.0799965,-2.41876e-08,-4.72152e-09,0.20037,0.97972
